,ID,TITLE,DESCRIPTION,CATEGORIES,FEATURES
0,109017985,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)","NẾU MỘT NGÀY ANH THẤY TÔI ĐIÊN, THỰC RA CHÍNH LÀ ANH ĐIÊN ĐẤY!Hỡi những con người đang oằn mình trong cuộc sống, bạn biết gì về thế giới của mình? Là vô vàn thứ lý thuyết được các bậc vĩ nhân kiểm chứng, là luật lệ, là cả nghìn thứ sự thật bọc trong cái lốt hiển nhiên, hay những triết lý cứng nhắc của cuộc đời?Lại đây, vượt qua thứ nhận thức tẻ nhạt bị đóng kín bằng con mắt trần gian, khai mở toàn bộ suy nghĩ, để dòng máu trong bạn sục sôi trước những điều kỳ vĩ, phá vỡ mọi quy tắc. Thế giới sẽ gọi bạn là kẻ điên, nhưng vậy thì có sao? Ranh giới duy nhất giữa kẻ điên và thiên tài chẳng qua là một sợi chỉ mỏng manh: Thiên tài chứng minh được thế giới của mình, còn kẻ điên chưa kịp làm điều đó. Chọn trở thành một kẻ điên để vẫy vùng giữa nhân gian loạn thế hay khóa hết chúng lại, sống mãi một cuộc đời bình thường khiến bạn cảm thấy hạnh phúc hơn?Thiên tài bên trái, kẻ điên bên phải là cuốn sách dành cho những người điên rồ, những kẻ gây rối, những người chống đối, những mảnh ghép hình tròn trong những ô vuông không vừa vặn… những người nhìn mọi thứ khác biệt, không quan tâm đến quy tắc. Bạn có thể đồng ý, có thể phản đối, có thể vinh danh hay lăng mạ họ, nhưng điều duy nhất bạn không thể làm là phủ nhận sự tồn tại của họ. Đó là những người luôn tạo ra sự thay đổi trong khi hầu hết con người chỉ sống rập khuôn như một cái máy. Đa số đều nghĩ họ thật điên rồ nhưng nếu nhìn ở góc khác, ta lại thấy họ thiên tài. Bởi chỉ những người đủ điên nghĩ rằng họ có thể thay đổi thế giới mới là những người làm được điều đó.Chào mừng đến với thế giới của những kẻ điên.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách văn học, Truyện ngắn - Tản văn - Tạp Văn, Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài, Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)","['thiên tài bên trái, kẻ điên bên phải (tái bản)', 'cao minh', ['chứng minh', 'thế giới', 'con người', 'sống', 'điên rồ', 'kẻ', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách văn học', ' Truyện ngắn - Tản văn - Tạp Văn', ' Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài', ' Thiên Tài Bên Trái', ' Kẻ Điên Bên Phải (Tái Bản)'], 1, [87, 0, 0, 1.0]]"
1,190861557,Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa,"Sau thành công của “Tô bình yên vẽ hạnh phúc” và “Mình chỉ là người bình thường”, chàng họa sĩ nổi tiếng đa tài Kulzsc đã quay trở lại với “Yêu những ngày nắng Chẳng ghét những ngày mưa”. Cuốn sách là sự kết hợp hài hòa và thú vị của thể loại Sách tản văn và Sách tô màu.Đặc biệt hơn cả, “Yêu những ngày nắng Chẳng ghét những ngày mưa” còn là hành trình VẼ ĐỂ CHỮA LÀNH. Qua 168 trang sách, Kulzsc khéo léo dẫn bạn vào thế giớiđầy màu sắc với đầy đủ cung bậc cảm xúc. Nơi bạn có thể thoải mái bật cười nhưng đồng thời cũng có thể thả lỏng để nỗi buồn trôi đi.Mỗi bức tranh là một lời tâm tình thủ thỉ của tác giả, rằng:- “Dành thời gian yêu cả nỗi buồn vì chúng ta dường như quá thiên vị nụ cười…”- “Nếu bạn nhìn cuộc sống xung quanh bằng một góc nhìn dễ thương thì mọi thứ đều trở nên dễ thương!”- “Hành trang vào đời mình mong bạn có đủ dũng cảm. Dũng cảm lựa chọn - Dũng cảm yêu thương - Dũng cảm tin tưởng - Dũng cảm trải nghiệm và Dũng cảm chấp nhận”…Nếu bạn đặt bút vẽ vào một “ngày nắng”, hi vọng bạn thêm trân trọng và biết ơn với những điều giản đơn mà cuộc đời ban tặng mình.Nếu bạn đặt bút vẽ vào một “ngày mưa”, hi vọng bạn đủ hiểu, bao dung và dịu dàng với nỗi buồn của chính mình.Hành trình chữa lành chỉ thực sự diễn ra khi chúng ta yêu bản thân từ bên trong, trong những ngày mình “đẹp đẽ” và cả những ngày ta “xấu xí”.Mong rằng với “Yêu những ngày nắng Chẳng ghét những ngày mưa” bạn sẽ được truyền một chút cảm hứng để vẽ mọi thứ xung quanh cuộc sống của mình, theo một cách giản đơn hơn, dễ thương hơn, mang nhiều tình yêu thương hơn. Bạn không cần vẽ giống bất cứ ai, cũng không cần vẽ thật nắn nót, hãy cứ sáng tạo và tìm tòi. Hãy để cuốn sách này mang dấu ấn riêng của bạn, mang cả những tâm tư, góc nhìn của bạn.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Điện Ảnh - Nhạc - Họa, Sách Tô Màu Dành Cho Người Lớn, Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa","['yêu những ngày nắng chẳng ghét những ngày mưa', 'kulzsc', ['mang', 'tình yêu thương', 'đẹp đẽ', 'ngày', 'cuộc sống', 'mình', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Điện Ảnh - Nhạc - Họa', ' Sách Tô Màu Dành Cho Người Lớn', ' Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa'], 1, [78, 0, 0, 1.0]]"
2,72459686,How Psychology Works - Hiểu Hết Về Tâm Lý Học,"MỘT TRONG NHỮNG CUỐN SÁCH MỞ KHÓA HỮU ÍCH NHẤT VỀ TƯ DUY, KÝ ỨC VÀ CẢM XÚC CỦA CON NGƯỜI!Ám sợ là gì, ám sợ có thực sự đáng sợ không? Rối loạn tâm lý là gì, làm thế nào để thoát khỏi tình trạng suy nhược và xáo trộn đó? Trầm cảm là gì, vì sao con người hiện đại thường xuyên gặp và chống chọi với tình trạng u uất, mệt mỏi và tuyệt vọng này?Tìm hiểu về các vấn đề tâm trí của con người luôn đầy sức hấp dẫn và lôi cuốn, vì vậy mà tâm lý học ra đời, hình thành và phát triển rất nhiều các học thuyết và trường phái. Cuốn sách này dẫn dắt bạn đọc qua hành trình tìm hiểu các học thuyết và trường phái đó, về cách các nhà tâm lý diễn giải hành xử và tâm trí con người. Tại sao chúng ta có những hành vi, suy nghĩ và cảm xúc như vậy, chúng diễn ra và kết thúc như thế nào, chúng ảnh hưởng lâu dài, gián đoạn hay ngắn ngủỉ đến đời sống của chúng ta ra sao, làm thế nào để chúng ta thoát khỏi những tác động tiêu cực của chúng?Cuốn sách có cấu trúc khoa học, trình bày dễ hiểu, súc tích, thiết kế và minh họa đẹp mắt này sẽ mang đến cho bạn những hiểu biết về các học thuyết tâm lý và các phương pháp trị liệu, từ các vấn đề cá nhân đến những ứng dụng thực tế.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách kỹ năng sống, Sách tư duy - Kỹ năng sống, How Psychology Works - Hiểu Hết Về Tâm Lý Học","['how psychology works - hiểu hết về tâm lý học', 'jo hemmings', ['cấu trúc', 'khoa học', 'lôi cuốn', 'vì vậy mà', 'đời sống', 'chúng ta', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách kỹ năng sống', ' Sách tư duy - Kỹ năng sống', ' How Psychology Works - Hiểu Hết Về Tâm Lý Học'], 1, [84, 0, 0, 1.0]]"
3,147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,"“Vuong thực sự có thiên tài quan sát.” The New York Times“Với một xuất thân bên rìa hết sức xa lạ, Vuong đã viết nên một tác phẩm trữ tình về quá trình tự khám phá chính mình, vừa thành thật đến choáng váng, vừa phổ quát trong từng câu chữ.” The Washington Post“Bằng sự chính xác của một nhà thơ, Ocean Vuong xem xét liệu biến kinh nghiệm của chúng ta thành từ ngữ có thể chữa lành những vết thương trải hàng thế hệ hay không, và liệu tiếng nói của ta có thể nào thực sự được nghe bởi những người ta yêu thương nhất.” Celeste NgMột thoáng ta rực rỡ ở nhân gian viết dưới dạng một lá thư của nhân vật chính, Chó Con, gửi cho người mẹ không biết chữ của mình. Dưới dạng những mẩu chuyện nhỏ, xen kẽ với những đoạn trữ tình ngoại đề, triết lý, và những bài thơ, cuốn sách kể câu chuyện đời không chỉ của Chó Con (tên gọi yêu do bà ngoại đặt cho, nhưng cũng là cách tất cả mọi người trong sách gọi cậu) từ thuở nhỏ đến lúc chớm trưởng thành, mà cả ba thế hệ từ bà, đến mẹ, đến cậu, một cuộc di cư dài từ làng quê Việt Nam sang đất Mỹ, cũng như câu chuyện của những thanh niên Mỹ thế hệ cậu mà đặc trưng là người bạn trai Trevor.Cuốn sách thường được đọc như một Bildungsroman (tiểu thuyết trưởng thành), nhưng cũng có nhiều người coi đây là một Künstlerroman (tiểu thuyết kể về quá trình một người nghệ sĩ trở thành nghệ sĩ).TÁC GIẢ:Ocean Vuong sinh năm 1988 ở Sài Gòn với tên Vương Quốc Vinh.Ocean Vuong - đã sáng tác thơ và ấp ủ mong muốn được làm nhà thơ từ những năm cấp 3 - dần dần nhập vào giới thơ ca ở New York, rồi tiếp đó được nhận vào trường Brooklyn College thuộc Đại học thành phố New York. Anh đã xuất bản hai tập thơ mỏng (chapbook) No (2013) và Burnings (2010) cũng như tham gia nhiều cuộc biểu diễn thơ (open mic) trước khi tập thơ đầu tay, Night Time with Exit Wounds, giành được giải thưởng trong một cuộc thi và được chính thức xuất bản, biến anh trong chớp mắt thành một ngôi sao. Tiểu thuyết đầu tay Một thoáng ta rực rỡ ở nhân gian được cả đống báo lớn kể tên trong danh sách các cuốn sách đáng mong chờ nhất năm 2019, khi ra đời lập tức nhảy vào danh sách Bestseller của New York Times cùng được bầu chọn là Cuốn sách của năm của vô số báo, tạp chí, trang văn học mạng, và càn quét cả đống giải thưởng (chi tiết xem ở đây: ). Anh sắp cho ra mắt tập thơ mới với tựa đề Time is a Mother, nhiều bài trong đó nói về nỗi đau mất mát khi mẹ anh qua đời năm 2020.Hiện nay, Ocean Vuong tham gia giảng dạy chuyên ngành sáng tác ở trình độ Thạc sĩ nghệ thuật (MFA) ở trường Đại học Massachusetts Amherst.TÁC GIẢ NÓI VỀ SÁCH:Thư viết cho Nhã Nam nhân bản dịch sắp ra: “Tôi thật tự hào và phấn khích khi cuốn sách sẽ được sống bằng tiếng Việt, thứ ngôn ngữ gần gũi nhất trong tôi với ý niệm về ""nhà"", thứ ngôn ngữ luôn làm sống dậy trong tôi mạnh mẽ nhất tình cảm gắn bó máu thịt, nỗi xúc động và niềm vui.”“Tôi không muốn gọi cuốn sách này (Một thoáng ta rực rỡ ở nhân gian) là một câu chuyện bi kịch. Tôi nghĩ những câu chuyện hay nhất đều có buồn và vui sánh vai nhau - bởi cuộc sống chính là như thế.” Anh nhận xét thói quen ở Mỹ thường cho rằng “một thứ gì đó chỉ có giá trị khi ta đã thuần phục, chinh phục hoặc hàng phục được nó. Nhưng trong cuốn sách này tôi muốn đi theo một cách tiếp cận khác. Không có nạn nhân, không có kẻ thủ ác.”GIẢI THƯỞNG:LONGLIST for the National Book AwardWINNER of the American Book AwardWINNER of the Mark Twain American Voice in Literature AwardWINNER of the New England Book AwardWINNER of the Massachusetts Book AwardWINNER of the Connecticut Book AwardWINNER of the Brooklyn Public Library Literary PrizeWINNER of the Publishing Triangle’s Ferro-Grumley Award for LGBTQ FictionWINNER of the Digital Book World: Best BookHonor Title for the 2020 Asian Pacific American Award for Literature & 2020 Stonewall Book Awards’ Barbara Gittings Literature AwardFinalist/Shortlist for the 2020 PEN/Faulkner Award, Lambda Literary Award, Kirkus Review Book Prize, Center For Fiction’s 2019 First Novel Prize, Goodreads Choice Award for Best Fiction, Goodreads Choice Award for Best Debut Novel, Dylan Thomas Prize, Lambda Literary Award, VCU Cabell First Novelist Award, Dublin Literary Award, Premio Terzani Prize, & Kulturhuset Stadsteatern International Literature PrizeLonglist for the Andrew Carnegie Medal for Excellence & PEN/Hemingway Award for Debut Novel.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách văn học, Tiểu Thuyết, Tiểu Thuyết Phương Đông, Một Thoáng Ta Rực Rỡ Ở Nhân Gian","['một thoáng ta rực rỡ ở nhân gian', 'ocean vuong', ['cậu', 'đặc trưng', 'cuộc sống', 'chính', 'tình cảm gắn bó', 'máu thịt', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách văn học', ' Tiểu Thuyết', ' Tiểu Thuyết Phương Đông', ' Một Thoáng Ta Rực Rỡ Ở Nhân Gian'], 1, [94, 0, 0, 1.0]]"
4,3304875,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),"Điều Kỳ Diệu Của Tiệm Tạp HóaMột đêm vội vã lẩn trốn sau phi vụ khoắng đồ nhà người, Atsuya, Shota và Kouhei đã rẽ vào lánh tạm trong một căn nhà hoang bên con dốc vắng người qua lại. Căn nhà có vẻ khi xưa là một tiệm tạp hóa với biển hiệu cũ kỹ bám đầy bồ hóng, khiến người ta khó lòng đọc được trên đó viết gì. Định bụng nghỉ tạm một đêm rồi sáng hôm sau chuồn sớm, cả ba không ngờ chờ đợi cả bọn sẽ là một đêm không ngủ, với bao điều kỳ bí bắt đầu từ một phong thư bất ngờ gửi đến…Tài kể chuyện hơn người đã giúp Keigo khéo léo thay đổi các mốc dấu thời gian và không gian, chắp nối những câu chuyện tưởng chừng hoàn toàn riêng rẽ thành một kết cấu chặt chẽ, gây bất ngờ từ đầu tới cuối.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách văn học, Truyện ngắn - Tản văn - Tạp Văn, Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài, Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản)","['điều kỳ diệu của tiệm tạp hóa namiya (tái bản)', 'higashino keigo', ['tiệm', 'tạp hóa', 'ngủ', 'bao', 'thời gian', 'không gian', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách văn học', ' Truyện ngắn - Tản văn - Tạp Văn', ' Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài', ' Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản)'], 1, [96, 0, 0, 1.0]]"
5,74021317,Cây Cam Ngọt Của Tôi,"“Vị chua chát của cái nghèo hòa trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng số một tác phẩm kinh điển của Brazil.”- Booklist“Một cách nhìn cuộc sống gần như hoàn chỉnh từ con mắt trẻ thơ… có sức mạnh sưởi ấm và làm tan nát cõi lòng, dù người đọc ở lứa tuổi nào.”- The NationalHãy làm quen với Zezé, cậu bé tinh nghịch siêu hạng đồng thời cũng đáng yêu bậc nhất, với ước mơ lớn lên trở thành nhà thơ cổ thắt nơ bướm. Chẳng phải ai cũng công nhận khoản “đáng yêu” kia đâu nhé. Bởi vì, ở cái xóm ngoại ô nghèo ấy, nỗi khắc khổ bủa vây đã che mờ mắt người ta trước trái tim thiện lương cùng trí tưởng tượng tuyệt vời của cậu bé con năm tuổi.Có hề gì đâu bao nhiêu là hắt hủi, đánh mắng, vì Zezé đã có một người bạn đặc biệt để trút nỗi lòng: cây cam ngọt nơi vườn sau. Và cả một người bạn nữa, bằng xương bằng thịt, một ngày kia xuất hiện, cho cậu bé nhạy cảm khôn sớm biết thế nào là trìu mến, thế nào là nỗi đau, và mãi mãi thay đổi cuộc đời cậu.Mở đầu bằng những thanh âm trong sáng và kết thúc lắng lại trong những nốt trầm hoài niệm, Cây cam ngọt của tôi khiến ta nhận ra vẻ đẹp thực sự của cuộc sống đến từ những điều giản dị như bông hoa trắng của cái cây sau nhà, và rằng cuộc đời thật khốn khổ nếu thiếu đi lòng yêu thương và niềm trắc ẩn. Cuốn sách kinh điển này bởi thế không ngừng khiến trái tim người đọc khắp thế giới thổn thức, kể từ khi ra mắt lần đầu năm 1968 tại Brazil.Tác giả:JOSÉ MAURO DE VASCONCELOS (1920-1984) là nhà văn người Brazil. Sinh ra trong một gia đình nghèo ở ngoại ô Rio de Janeiro, lớn lên ông phải làm đủ nghề để kiếm sống. Nhưng với tài kể chuyện thiên bẩm, trí nhớ phi thường, trí tưởng tượng tuyệt vời cùng vốn sống phong phú, José cảm thấy trong mình thôi thúc phải trở thành nhà văn nên đã bắt đầu sáng tác năm 22 tuổi. Tác phẩm nổi tiếng nhất của ông là tiểu thuyết mang màu sắc tự truyện Cây cam ngọt của tôi. Cuốn sách được đưa vào chương trình tiểu học của Brazil, được bán bản quyền cho hai mươi quốc gia và chuyển thể thành phim điện ảnh. Ngoài ra, José còn rất thành công trong vai trò diễn viên điện ảnh và biên kịch.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách văn học, Tiểu Thuyết, Tiểu Thuyết Phương Tây, Cây Cam Ngọt Của Tôi","['cây cam ngọt của tôi', 'josé mauro de vasconcelos', ['nhà', 'cuộc đời', 'người ta', 'trái tim', 'lương', 'trí tưởng tượng', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách văn học', ' Tiểu Thuyết', ' Tiểu Thuyết Phương Tây', ' Cây Cam Ngọt Của Tôi'], 1, [110, 0, 0, 1.0]]"
6,188940817,Vị Thần Của Những Quyết Định,"Không có gì là ngẫu nhiên.Mọi chuyện đều là tất nhiên.Một cuốn sách tâm linh giúp bạn giải quyết những vấn đề trong cuộc sống, công việc, tình cảm… Nếu bạn đang phân vân trước những lựa chọn, nếu bạn đang thiếu quyết đoán, nếu bạn không biết tiếp theo nên làm gì: hãy đặt một câu hỏi.Và hãy để những vị thần quyết định thay bạn.*Hai phiên bản để lựa chọn: bìa đen và bìa hồng*Ngôn ngữ: tiếng Việt & tiếng Anh*Hướng dẫn sử dụng cuốn sách:(1) Đặt tay lên bìa cuốn sách.(2) Nhắm mắt, hoàn toàn tập trung vào điều bạn muốn hỏi.(3) Đặt một câu hỏi (nói to hoặc hình dung câu hỏi trong đầu), tay vuốt theo mép của các trang sách.(4) Khi trực giác mách bảo thời điểm thích hợp, hãy mở sách ra và bạn sẽ có câu trả lời.(5) Lặp lại quy trình cho các câu hỏi khác.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách Kiến Thức Tổng Hợp, Sách Chiêm Tinh - Horoscope, Sách chiêm tinh - horoscope - khác, Vị Thần Của Những Quyết Định","['vị thần của những quyết định', 'universe', ['vấn đề', 'cuộc sống', 'trực giác', 'mách bảo', 'quyết đoán', 'bạn', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách Kiến Thức Tổng Hợp', ' Sách Chiêm Tinh - Horoscope', ' Sách chiêm tinh - horoscope - khác', ' Vị Thần Của Những Quyết Định'], 1, [50, 0, 0, 1.0]]"
7,189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,"SÓI VÀ CỪU - BẠN KHÔNG TỐT NHƯ BẠN NGHĨ ĐÂU!Làn ranh của việc ngây thơ hay xấu xa đôi khi mỏng manh hơn bạn nghĩ.Bạn làm một việc mà mình cho là đúng, kết quả lại bị mọi người khiển trách.Bạn ủng hộ một quan điểm của ai đó, và số đông khác lại ủng hộ một quan điểm trái chiều.Rốt cuộc thì bạn sai hay họ sai?Cuốn sách “Không phải sói nhưng cũng đừng là cừu” đến từ tác giả Lê Bảo Ngọc sẽ giúp bạn hiểu rõ hơn những khía cạnh sắc sảo phía sau những nhận định đúng, sai đơn thuần của mỗi người.Những câu hỏi đầy tính tranh cãi như “Cứu người hay cứu chó?”, “Một kẻ thô lỗ trong lớp vỏ “thẳng tính” khác với người EQ thấp như thế nào?”, “Vì sao một bộ phận nữ giới lại victim blaming đối với nạn nhân bị xâm hại?”, được tác giả đưa ra trong “Không phải sói nhưng cũng đừng là cừu”. Bằng từng chương sách của mình, tác giả vạch rõ cho bạn rằng “thật sự thế nào mới là người tốt”, ngây thơ và xấu xa có ranh giới rõ ràng như thế không, rốt cuộc bạn có là người tốt như mình vẫn luôn nghĩ?Trong thời đại mà mọi thứ đều rất chóng vánh này, ranh giới giữa tốt và xấu, đúng và sai đôi lúc là không tồn tại.Cái tốt mà chúng ta nghĩ, hóa ra lại là xấu trong mắt kẻ khác.Cái đúng ở thời điểm này, đến một thời điểm khác lại trở thành sai.Tốt đẹp hay xấu xa, thật khó phân định.Cuốn sách “Không phải sói nhưng cũng đừng là cừu” của tác giả Lê Bảo Ngọc - admin Tâm Lý Học Tổ Kén đồng thời là Giám đốc Trung tâm Pháp Luật và Văn hóa sẽ là câu trả lời thấu suốt và khiến bạn phải đặt ra câu hỏi cho lối tư duy bấy lâu bạn luôn nghĩ là đúng. Bạn sẽ là người giải phóng chính mình, khỏi gông xiềng của định kiến, quy chuẩn cũ kĩ vốn được thiết lập lên để mang lại lợi ích cho kẻ khác. Và bạn sẽ không còn phải lăn tăn giữa tốt và xấu, sói hay cừu, vì điều đó là không quan trọng. Bạn sẽ tìm được chính mình và muốn là chính mình sau từng trang sách của “Không phải sói mà cũng đừng là cừu""Không phải sói, cũng đừng là cừu - Cuốn sách đập tan những định kiến cũ kỹ, kiến tạo tư duy và giúp bạn xây dựng lại chính mình!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách kỹ năng sống, Sách tư duy - Kỹ năng sống, Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt","['không phải sói nhưng cũng đừng là cừu -tặng kèm bookmark 2 mặt', 'lê bảo ngọc', ['rốt cuộc', 'bạn', 'đúng', 'kết quả', 'nghĩ', 'thời đại', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách kỹ năng sống', ' Sách tư duy - Kỹ năng sống', ' Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt'], 1, [81, 0, 0, 1.0]]"
8,26114399,"Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh","Sai lầm lớn nhất của chúng ta là đem những tật xấu, những cảm xúc tiêu cực trút bỏ lên những người xung quanh, càng là người thân càng dễ gây thương tổn.Cái gì cũng nói toạc ra, cái gì cũng bộc lộ hết không phải là thẳng tính, mà là thiếu bản lĩnh. Suy cho cùng, tất cả những cảm xúc tiêu cực của con người đều là sự phẫn nộ dành cho bất lực của bản thân. Nếu bạn đúng, bạn không cần phải nổi giận. Nếu bạn sai, bạn không có tư cách nổi giận.Đem một nắm muối bỏ vào cốc nước, cốc nước trở nên mặn chát. Đem một nắm muối bỏ vào hồ nước, hồ nước vẫn ngọt lành. Lòng người cũng vậy, càng nông cạn càng dễ biến chất, càng sâu sắc càng khó lung lay. Ý nghĩa của đời người không ngoài việc tu tâm dưỡng tính, để mở lòng ra bao la như biển hồ, trước những nắm muối thị phi của cuộc đời vẫn thản nhiên không xao động.“Nóng giận là bản năng, tĩnh lặng là bản lĩnh” là từ bỏ “tam độc”, tu dưỡng một trái tim trong sáng:Từ bỏ “tham” – bớt một phần ham muốn, thêm một phần tự do.Từ bỏ “sân” – bớt một phần tranh chấp, thêm một phần ung dung.Từ bỏ “si” – bớt một phần mê muội, thêm một phần tĩnh tâm.Cuốn sách là tập hợp những bài học, lời tâm sự về nhân sinh, luận về cuộc đời của đại sư Hoằng Nhất – vị tài tử buông mọi trần tục để quy y cửa Phật, người được mệnh danh tinh thông kim cổ và cũng có tầm ảnh hưởng lớn trong Phật giáo.Trưởng thành, hãy để lòng rộng mở, tiến gần đến chữ “Người”, học được cách bao dung, học được cách khống chế cảm xúc. Đừng để những xúc động nhất thời như ngọn lửa, tưởng thiêu rụi được kẻ thù mà thực ra lại làm bỏng tay ta trước.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Nhà Sách Tiki, Sách tiếng Việt, Sách kỹ năng sống, Sách tư duy - Kỹ năng sống, Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh","['nóng giận là bản năng , tĩnh lặng là bản lĩnh', 'tống mặc', ['độc', 'tu dưỡng', 'xung quanh', 'người thân', 'bản năng', 'tĩnh lặng', 'Nhà Sách Tiki', ' Sách tiếng Việt', ' Sách kỹ năng sống', ' Sách tư duy - Kỹ năng sống', ' Nóng Giận Là Bản Năng ', ' Tĩnh Lặng Là Bản Lĩnh'], 1, [81, 0, 0, 1.0]]"
